,Id,Use,Cat,Bird
821,training_cat_12139,Train,1,0
822,training_cat_12140,Train,1,0
823,training_cat_1215,Train,1,0
824,training_cat_12150,Train,1,0
825,training_cat_12151,Train,1,0
826,training_cat_12152,Train,1,0
827,training_cat_12154,Train,1,0
828,training_cat_12156,Train,1,0
829,training_cat_12159,Train,1,0
830,training_cat_12161,Train,1,0
831,training_cat_12163,Train,1,0
832,training_cat_12167,Train,1,0
833,training_cat_12169,Train,1,0
834,training_cat_12174,Train,1,0
835,training_cat_12177,Train,1,0
836,training_cat_12179,Train,1,0
837,training_cat_12180,Train,1,0
838,training_cat_12185,Train,1,0
839,training_cat_12193,Train,1,0
840,training_cat_122,Train,1,0
841,training_cat_12204,Train,1,0
842,training_cat_12206,Train,1,0
843,training_cat_12208,Train,1,0
844,training_cat_12212,Train,1,0
845,training_cat_12224,Train,1,0
846,training_cat_12227,Train,1,0
847,training_cat_12236,Train,1,0
848,training_cat_12239,Train,1,0
849,training_cat_12241,Train,1,0
850,training_cat_12243,Train,1,0
851,training_cat_12244,Train,1,0
852,training_cat_12246,Train,1,0
853,training_cat_1225,Train,1,0
854,training_cat_12251,Train,1,0
855,training_cat_12258,Train,1,0
856,training_cat_1226,Train,1,0
857,training_cat_12262,Train,1,0
858,training_cat_12268,Train,1,0
859,training_cat_1227,Train,1,0
860,training_cat_12270,Train,1,0
861,training_cat_12271,Train,1,0
862,training_cat_12290,Train,1,0
863,training_cat_12293,Train,1,0
864,training_cat_12295,Train,1,0
865,training_cat_12297,Train,1,0
866,training_cat_12298,Train,1,0
867,training_cat_12300,Train,1,0
868,training_cat_12306,Train,1,0
869,training_cat_1231,Train,1,0
870,training_cat_12312,Train,1,0
871,training_cat_12313,Train,1,0
872,training_cat_12315,Train,1,0
873,training_cat_12323,Train,1,0
874,training_cat_12324,Train,1,0
875,training_cat_12326,Train,1,0
876,training_cat_12327,Train,1,0
877,training_cat_12328,Train,1,0
878,training_cat_12333,Train,1,0
879,training_cat_12336,Train,1,0
880,training_cat_12339,Train,1,0
881,training_cat_12346,Train,1,0
882,training_cat_12348,Train,1,0
883,training_cat_12349,Train,1,0
884,training_cat_12353,Train,1,0
885,training_cat_12360,Train,1,0
886,training_cat_12361,Train,1,0
887,training_cat_12362,Train,1,0
888,training_cat_12364,Train,1,0
889,training_cat_1238,Train,1,0
890,training_cat_12381,Train,1,0
891,training_cat_12382,Train,1,0
892,training_cat_12383,Train,1,0
893,training_cat_12384,Train,1,0
894,training_cat_12391,Train,1,0
895,training_cat_12398,Train,1,0
896,training_cat_12399,Train,1,0
897,training_cat_12402,Train,1,0
898,training_cat_12403,Train,1,0
899,training_cat_12404,Train,1,0
900,training_cat_12408,Train,1,0
901,training_cat_12413,Train,1,0
902,training_cat_12421,Train,1,0
903,training_cat_12422,Train,1,0
904,training_cat_12425,Train,1,0
905,training_cat_12434,Train,1,0
906,training_cat_12435,Train,1,0
907,training_cat_12441,Train,1,0
908,training_cat_12442,Train,1,0
909,training_cat_12443,Train,1,0
910,training_cat_12447,Train,1,0
911,training_cat_12452,Train,1,0
912,training_cat_1246,Train,1,0
913,training_cat_12465,Train,1,0
914,training_cat_12466,Train,1,0
915,training_cat_12468,Train,1,0
916,training_cat_12475,Train,1,0
917,training_cat_12477,Train,1,0
918,training_cat_12479,Train,1,0
919,training_cat_12480,Train,1,0
920,training_cat_12487,Train,1,0
921,training_cat_12488,Train,1,0
922,training_cat_12489,Train,1,0
923,training_cat_12491,Train,1,0
924,training_cat_12495,Train,1,0
925,training_cat_12496,Train,1,0
926,training_cat_12497,Train,1,0
927,training_cat_125,Train,1,0
928,training_cat_1250,Train,1,0
929,training_cat_12505,Train,1,0
930,training_cat_12511,Train,1,0
931,training_cat_12512,Train,1,0
932,training_cat_12514,Train,1,0
933,training_cat_12515,Train,1,0
934,training_cat_12523,Train,1,0
935,training_cat_12524,Train,1,0
936,training_cat_12526,Train,1,0
937,training_cat_1253,Train,1,0
938,training_cat_12532,Train,1,0
939,training_cat_12538,Train,1,0
940,training_cat_12545,Train,1,0
941,training_cat_12550,Train,1,0
942,training_cat_12555,Train,1,0
943,training_cat_12559,Train,1,0
944,training_cat_1256,Train,1,0
945,training_cat_12560,Train,1,0
946,training_cat_12562,Train,1,0
947,training_cat_12566,Train,1,0
948,training_cat_12569,Train,1,0
949,training_cat_12570,Train,1,0
950,training_cat_12577,Train,1,0
951,training_cat_12578,Train,1,0
952,training_cat_12580,Train,1,0
953,training_cat_12595,Train,1,0
954,training_cat_12597,Train,1,0
955,training_cat_12602,Train,1,0
956,training_cat_12611,Train,1,0
957,training_cat_12616,Train,1,0
958,training_cat_12629,Train,1,0
959,training_cat_1263,Train,1,0
960,training_cat_12631,Train,1,0
961,training_cat_12632,Train,1,0
962,training_cat_12635,Train,1,0
963,training_cat_12637,Train,1,0
964,training_cat_1264,Train,1,0
965,training_cat_12640,Train,1,0
966,training_cat_12641,Train,1,0
967,training_cat_12642,Train,1,0
968,training_cat_12645,Train,1,0
969,training_cat_12646,Train,1,0
970,training_cat_1265,Train,1,0
971,training_cat_12652,Train,1,0
972,training_cat_12657,Train,1,0
973,training_cat_12658,Train,1,0
974,training_cat_1266,Train,1,0
975,training_cat_12664,Train,1,0
976,training_cat_12665,Train,1,0
977,training_cat_12668,Train,1,0
978,training_cat_1267,Train,1,0
979,training_cat_12672,Train,1,0
980,training_cat_12676,Train,1,0
981,training_cat_12678,Train,1,0
982,training_cat_12680,Train,1,0
983,training_cat_12682,Train,1,0
984,training_cat_12687,Train,1,0
985,training_cat_12691,Train,1,0
986,training_cat_12698,Train,1,0
987,training_cat_12699,Train,1,0
988,training_cat_12700,Train,1,0
989,training_cat_12701,Train,1,0
990,training_cat_12702,Train,1,0
991,training_cat_12706,Train,1,0
992,training_cat_12710,Train,1,0
993,training_cat_12711,Train,1,0
994,training_cat_12718,Train,1,0
995,training_cat_12719,Train,1,0
996,training_cat_12720,Train,1,0
997,training_cat_12721,Train,1,0
998,training_cat_12733,Train,1,0
999,training_cat_12736,Train,1,0
1000,training_cat_1274,Train,1,0
1001,training_cat_12758,Train,1,0
1002,training_cat_12761,Train,1,0
1003,training_cat_12764,Train,1,0
1004,training_cat_12766,Train,1,0
1005,training_cat_12769,Train,1,0
1006,training_cat_1277,Train,1,0
1007,training_cat_12773,Train,1,0
1008,training_cat_12775,Train,1,0
1009,training_cat_12776,Train,1,0
1010,training_cat_12778,Train,1,0
1011,training_cat_1278,Train,1,0
1012,training_cat_12795,Train,1,0
1013,training_cat_12798,Train,1,0
1014,training_cat_12800,Train,1,0
1015,training_cat_12802,Train,1,0
1016,training_cat_12806,Train,1,0
1017,training_cat_12807,Train,1,0
1018,training_cat_12809,Train,1,0
1019,training_cat_12811,Train,1,0
1020,training_cat_1282,Train,1,0
1021,training_cat_12820,Train,1,0
1022,training_cat_12827,Train,1,0
1023,training_cat_12830,Train,1,0
1024,training_cat_12832,Train,1,0
1025,training_cat_12835,Train,1,0
1026,training_cat_12836,Train,1,0
1027,training_cat_12838,Train,1,0
1028,training_cat_12839,Train,1,0
1029,training_cat_12842,Train,1,0
1030,training_cat_12843,Train,1,0
1031,training_cat_12848,Train,1,0
1032,training_cat_12851,Train,1,0
1033,training_cat_12852,Train,1,0
1034,training_cat_12859,Train,1,0
1035,training_cat_1286,Train,1,0
1036,training_cat_12860,Train,1,0
1037,training_cat_12866,Train,1,0
1038,training_cat_12867,Train,1,0
1039,training_cat_12871,Train,1,0
1040,training_cat_12874,Train,1,0
1041,training_cat_12880,Train,1,0
1042,training_cat_12883,Train,1,0
1043,training_cat_12885,Train,1,0
1044,training_cat_12888,Train,1,0
1045,training_cat_12896,Train,1,0
1046,training_cat_12902,Train,1,0
1047,training_cat_12905,Train,1,0
1048,training_cat_12908,Train,1,0
1049,training_cat_12913,Train,1,0
1050,training_cat_12915,Train,1,0
1051,training_cat_12918,Train,1,0
1052,training_cat_12919,Train,1,0
1053,training_cat_12920,Train,1,0
1054,training_cat_12921,Train,1,0
1055,training_cat_12923,Train,1,0
1056,training_cat_12926,Train,1,0
1057,training_cat_12927,Train,1,0
1058,training_cat_12929,Train,1,0
1059,training_cat_12930,Train,1,0
1060,training_cat_12932,Train,1,0
1061,training_cat_12935,Train,1,0
1062,training_cat_12944,Train,1,0
1063,training_cat_12951,Train,1,0
1064,training_cat_12954,Train,1,0
1065,training_cat_12955,Train,1,0
1066,training_cat_12959,Train,1,0
1067,training_cat_1296,Train,1,0
1068,training_cat_12960,Train,1,0
1069,training_cat_12963,Train,1,0
1070,training_cat_12964,Train,1,0
1071,training_cat_12966,Train,1,0
1072,training_cat_12968,Train,1,0
1073,training_cat_1297,Train,1,0
1074,training_cat_12974,Train,1,0
1075,training_cat_12977,Train,1,0
1076,training_cat_12979,Train,1,0
1077,training_cat_1298,Train,1,0
1078,training_cat_12980,Train,1,0
1079,training_cat_12983,Train,1,0
1080,training_cat_12988,Train,1,0
1081,training_cat_12993,Train,1,0
1082,training_cat_12994,Train,1,0
1083,training_cat_12995,Train,1,0
1084,training_cat_12996,Train,1,0
1085,training_cat_12998,Train,1,0
1086,training_cat_13000,Train,1,0
1087,training_cat_13009,Train,1,0
1088,training_cat_13018,Train,1,0
1089,training_cat_13022,Train,1,0
1090,training_cat_13023,Train,1,0
1091,training_cat_13026,Train,1,0
1092,training_cat_13030,Train,1,0
1093,training_cat_13031,Train,1,0
1094,training_cat_13032,Train,1,0
1095,training_cat_13033,Train,1,0
1096,training_cat_13037,Train,1,0
1097,training_cat_13038,Train,1,0
1098,training_cat_13039,Train,1,0
1099,training_cat_1304,Train,1,0
1100,training_cat_13041,Train,1,0
1101,training_cat_13046,Train,1,0
1102,training_cat_13049,Train,1,0
1103,training_cat_13053,Train,1,0
1104,training_cat_13054,Train,1,0
1105,training_cat_13055,Train,1,0
1106,training_cat_13060,Train,1,0
1107,training_cat_13061,Train,1,0
1108,training_cat_13067,Train,1,0
1109,training_cat_13068,Train,1,0
1110,training_cat_13071,Train,1,0
1111,training_cat_13077,Train,1,0
1112,training_cat_13080,Train,1,0
1113,training_cat_13085,Train,1,0
1114,training_cat_13088,Train,1,0
1115,training_cat_13089,Train,1,0
1116,training_cat_13094,Train,1,0
1117,training_cat_13100,Train,1,0
1118,training_cat_13101,Train,1,0
1119,training_cat_13106,Train,1,0
1120,training_cat_13116,Train,1,0
1121,training_cat_13117,Train,1,0
1122,training_cat_13119,Train,1,0
1123,training_cat_1312,Train,1,0
1124,training_cat_13121,Train,1,0
1125,training_cat_13125,Train,1,0
1126,training_cat_13126,Train,1,0
1127,training_cat_13133,Train,1,0
1128,training_cat_13135,Train,1,0
1129,training_cat_13138,Train,1,0
1130,training_cat_13147,Train,1,0
1131,training_cat_13148,Train,1,0
1132,training_cat_13149,Train,1,0
1133,training_cat_1315,Train,1,0
1134,training_cat_13152,Train,1,0
1135,training_cat_13155,Train,1,0
1136,training_cat_13156,Train,1,0
1137,training_cat_13160,Train,1,0
1138,training_cat_13164,Train,1,0
1139,training_cat_13165,Train,1,0
1140,training_cat_13167,Train,1,0
1141,training_cat_13168,Train,1,0
1142,training_cat_13170,Train,1,0
1143,training_cat_13174,Train,1,0
1144,training_cat_13184,Train,1,0
1145,training_cat_13189,Train,1,0
1146,training_cat_13191,Train,1,0
1147,training_cat_13196,Train,1,0
1148,training_cat_13198,Train,1,0
1149,training_cat_13203,Train,1,0
1150,training_cat_13211,Train,1,0
1151,training_cat_13218,Train,1,0
1152,training_cat_13220,Train,1,0
1153,training_cat_13221,Train,1,0
1154,training_cat_13231,Train,1,0
1155,training_cat_13232,Train,1,0
1156,training_cat_13244,Train,1,0
1157,training_cat_1325,Train,1,0
1158,training_cat_13253,Train,1,0
1159,training_cat_13255,Train,1,0
1160,training_cat_13256,Train,1,0
1161,training_cat_13258,Train,1,0
1162,training_cat_13259,Train,1,0
1163,training_cat_13260,Train,1,0
1164,training_cat_13263,Train,1,0
1165,training_cat_13264,Train,1,0
1166,training_cat_13267,Train,1,0
1167,training_cat_13268,Train,1,0
1168,training_cat_13273,Train,1,0
1169,training_cat_13275,Train,1,0
1170,training_cat_13280,Train,1,0
1171,training_cat_13281,Train,1,0
1172,training_cat_13285,Train,1,0
1173,training_cat_1329,Train,1,0
1174,training_cat_133,Train,1,0
1175,training_cat_13302,Train,1,0
1176,training_cat_13305,Train,1,0
1177,training_cat_13310,Train,1,0
